Price,Close
Ticker,MXN=X
Date,
2022-07-11,20.46269989013672
2022-07-12,20.721200942993164
2022-07-13,20.8664608001709
2022-07-14,20.790800094604492
2022-07-15,20.805889129638672
2022-07-18,20.49959945678711
2022-07-19,20.44502067565918
2022-07-20,20.519800186157227
2022-07-21,20.54210090637207
2022-07-22,20.65410041809082
2022-07-25,20.53459930419922
2022-07-26,20.450700759887695
2022-07-27,20.453699111938477
2022-07-28,20.373300552368164
2022-07-29,20.281200408935547
2022-08-01,20.374500274658203
2022-08-02,20.383499145507812
2022-08-03,20.810909271240234
2022-08-04,20.492700576782227
2022-08-05,20.323699951171875
2022-08-08,20.42140007019043
2022-08-09,20.2406005859375
2022-08-10,20.239999771118164
2022-08-11,20.015100479125977
2022-08-12,19.93320083618164
2022-08-15,19.85363006591797
2022-08-16,19.808300018310547
2022-08-17,19.903539657592773
2022-08-18,19.970399856567383
2022-08-19,20.130159378051758
2022-08-22,20.189050674438477
2022-08-23,20.12689971923828
2022-08-24,19.983680725097656
2022-08-25,19.902599334716797
2022-08-26,19.919099807739258
2022-08-29,20.067800521850586
2022-08-30,19.984800338745117
2022-08-31,20.127300262451172
2022-09-01,20.186660766601562
2022-09-02,20.166900634765625
2022-09-05,19.970500946044922
2022-09-06,19.965599060058594
2022-09-07,20.131500244140625
2022-09-08,19.981800079345703
2022-09-09,19.933500289916992
2022-09-12,19.859100341796875
2022-09-13,19.830020904541016
2022-09-14,20.03190040588379
2022-09-15,19.95159912109375
2022-09-16,20.08099937438965
2022-09-19,20.03022003173828
2022-09-20,19.903099060058594
2022-09-21,19.976299285888672
2022-09-22,20.044099807739258
2022-09-23,19.919200897216797
2022-09-26,20.211259841918945
2022-09-27,20.37074089050293
2022-09-28,20.368629455566406
2022-09-29,20.18494987487793
2022-09-30,20.12455940246582
2022-10-03,20.117389678955078
2022-10-04,20.00670051574707
2022-10-05,19.965190887451172
2022-10-06,20.03380012512207
2022-10-07,20.100099563598633
2022-10-10,20.029800415039062
2022-10-11,19.94029998779297
2022-10-12,20.06555938720703
2022-10-13,19.97319984436035
2022-10-14,19.97570037841797
2022-10-17,20.015899658203125
2022-10-18,19.971799850463867
2022-10-19,20.01889991760254
2022-10-20,20.127410888671875
2022-10-21,20.042760848999023
2022-10-24,19.9325008392334
2022-10-25,19.908100128173828
2022-10-26,19.866600036621094
2022-10-27,19.943029403686523
2022-10-28,19.840309143066406
2022-10-31,19.820199966430664
2022-11-01,19.79319953918457
2022-11-02,19.724899291992188
2022-11-03,19.67840003967285
2022-11-04,19.670270919799805
2022-11-07,19.5633602142334
2022-11-08,19.443099975585938
2022-11-09,19.537620544433594
2022-11-10,19.56209945678711
2022-11-11,19.315509796142578
2022-11-14,19.514429092407227
2022-11-15,19.33919906616211
2022-11-16,19.34119987487793
2022-11-17,19.33333969116211
2022-11-18,19.399900436401367
2022-11-21,19.443199157714844
2022-11-22,19.531600952148438
2022-11-23,19.441909790039062
2022-11-24,19.334999084472656
2022-11-25,19.38129997253418
2022-11-28,19.34354019165039
2022-11-29,19.296300888061523
2022-11-30,19.23200035095215
2022-12-01,19.264850616455078
2022-12-02,19.128299713134766
2022-12-05,19.38298988342285
2022-12-06,19.721399307250977
2022-12-07,19.7544002532959
2022-12-08,19.666900634765625
2022-12-09,19.621559143066406
2022-12-12,19.786699295043945
2022-12-13,19.847299575805664
2022-12-14,19.542020797729492
2022-12-15,19.609399795532227
2022-12-16,19.74959945678711
2022-12-19,19.79690933227539
2022-12-20,19.787599563598633
2022-12-21,19.754199981689453
2022-12-22,19.659589767456055
2022-12-23,19.559499740600586
2022-12-26,19.337390899658203
2022-12-27,19.363069534301758
2022-12-28,19.462099075317383
2022-12-29,19.422300338745117
2022-12-30,19.457599639892578
2023-01-02,19.44659996032715
2023-01-03,19.458799362182617
2023-01-04,19.40760040283203
2023-01-05,19.38680076599121
2023-01-06,19.31855010986328
2023-01-09,19.124300003051758
2023-01-10,19.124500274658203
2023-01-11,19.059600830078125
2023-01-12,18.942399978637695
2023-01-13,18.844310760498047
2023-01-16,18.774200439453125
2023-01-17,18.77790069580078
2023-01-18,18.64150047302246
2023-01-19,18.874059677124023
2023-01-20,18.98270034790039
2023-01-23,18.857770919799805
2023-01-24,18.81325912475586
2023-01-25,18.783599853515625
2023-01-26,18.776199340820312
2023-01-27,18.79669952392578
2023-01-30,18.768749237060547
2023-01-31,18.75860023498535
2023-02-01,18.842870712280273
2023-02-02,18.58289909362793
2023-02-03,18.641399383544922
2023-02-06,18.990869522094727
2023-02-07,19.167999267578125
2023-02-08,18.881500244140625
2023-02-09,18.934450149536133
2023-02-10,18.77829933166504
2023-02-13,18.67840003967285
2023-02-14,18.565040588378906
2023-02-15,18.50480079650879
2023-02-16,18.584550857543945
2023-02-17,18.54871940612793
2023-02-20,18.36737060546875
2023-02-21,18.38520050048828
2023-02-22,18.429899215698242
2023-02-23,18.364580154418945
2023-02-24,18.36865997314453
2023-02-27,18.39133071899414
2023-02-28,18.366899490356445
2023-03-01,18.300939559936523
2023-03-02,18.115970611572266
2023-03-03,18.105300903320312
2023-03-06,17.97800064086914
2023-03-07,18.00135040283203
2023-03-08,18.100099563598633
2023-03-09,17.97075080871582
2023-03-10,18.329639434814453
2023-03-13,18.31702995300293
2023-03-14,18.91908073425293
2023-03-15,18.600500106811523
2023-03-16,18.991899490356445
2023-03-17,18.769390106201172
2023-03-20,18.843420028686523
2023-03-21,18.814599990844727
2023-03-22,18.62405014038086
2023-03-23,18.593360900878906
2023-03-24,18.567899703979492
2023-03-27,18.427059173583984
2023-03-28,18.318599700927734
2023-03-29,18.219200134277344
2023-03-30,18.094030380249023
2023-03-31,18.089550018310547
2023-04-03,18.03915023803711
2023-04-04,18.087570190429688
2023-04-05,18.112499237060547
2023-04-06,18.308799743652344
2023-04-07,18.227100372314453
2023-04-10,18.134700775146484
2023-04-11,18.14310073852539
2023-04-12,18.158899307250977
2023-04-13,18.055099487304688
2023-04-14,18.018999099731445
2023-04-17,17.99287986755371
2023-04-18,18.03219985961914
2023-04-19,18.043489456176758
2023-04-20,18.04050064086914
2023-04-21,17.997909545898438
2023-04-24,17.997140884399414
2023-04-25,17.965200424194336
2023-04-26,18.0403995513916
2023-04-27,18.158550262451172
2023-04-28,18.024499893188477
2023-05-01,17.99139976501465
2023-05-02,17.93769073486328
2023-05-03,17.97426986694336
2023-05-04,17.956100463867188
2023-05-05,17.89937973022461
2023-05-08,17.76626968383789
2023-05-09,17.787580490112305
2023-05-10,17.743499755859375
2023-05-11,17.537200927734375
2023-05-12,17.57469940185547
2023-05-15,17.596250534057617
2023-05-16,17.4330997467041
2023-05-17,17.480300903320312
2023-05-18,17.606769561767578
2023-05-19,17.715700149536133
2023-05-22,17.7460994720459
2023-05-23,17.879899978637695
2023-05-24,17.958200454711914
2023-05-25,17.799930572509766
2023-05-26,17.84630012512207
2023-05-29,17.60219955444336
2023-05-30,17.598819732666016
2023-05-31,17.65570068359375
2023-06-01,17.67650032043457
2023-06-02,17.538799285888672
2023-06-05,17.550399780273438
2023-06-06,17.445899963378906
2023-06-07,17.367700576782227
2023-06-08,17.355289459228516
2023-06-09,17.37220001220703
2023-06-12,17.27090072631836
2023-06-13,17.2841796875
2023-06-14,17.233789443969727
2023-06-15,17.127399444580078
2023-06-16,17.12636947631836
2023-06-19,17.0669002532959
2023-06-20,17.072999954223633
2023-06-21,17.20363998413086
2023-06-22,17.11750030517578
2023-06-23,17.170000076293945
2023-06-26,17.1471004486084
2023-06-27,17.117000579833984
2023-06-28,17.076499938964844
2023-06-29,17.08289909362793
2023-06-30,17.10610008239746
2023-07-03,17.12080955505371
2023-07-04,17.047000885009766
2023-07-05,17.035499572753906
2023-07-06,17.006080627441406
2023-07-07,17.231609344482422
2023-07-10,17.147850036621094
2023-07-11,17.0447998046875
2023-07-12,17.028900146484375
2023-07-13,16.89642906188965
2023-07-14,16.846630096435547
2023-07-17,16.73870086669922
2023-07-18,16.713699340820312
2023-07-19,16.75214958190918
2023-07-20,16.711870193481445
2023-07-21,16.86590003967285
2023-07-24,16.974300384521484
2023-07-25,16.826099395751953
2023-07-26,16.926700592041016
